time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2025-09-12T14:00:00Z,185.219,185.412,185.187,185.343,185.308,185.448,185.227,185.381
2025-09-12T15:00:00Z,185.341,185.497,185.336,185.409,185.377,185.529,185.372,185.444
2025-09-12T16:00:00Z,185.407,185.472,185.384,185.400,185.445,185.514,185.422,185.437
2025-09-12T17:00:00Z,185.401,185.420,185.248,185.267,185.440,185.460,185.287,185.306
2025-09-12T18:00:00Z,185.268,185.316,185.222,185.313,185.306,185.354,185.263,185.353
2025-09-12T19:00:00Z,185.313,185.397,185.282,185.355,185.354,185.437,185.320,185.394
2025-09-12T20:00:00Z,185.346,185.434,185.272,185.328,185.385,185.488,185.380,185.428
2025-09-14T21:00:00Z,185.295,185.295,185.130,185.258,185.467,185.564,185.430,185.558
2025-09-14T22:00:00Z,185.338,185.460,185.225,185.411,185.638,185.718,185.444,185.457
2025-09-14T23:00:00Z,185.398,185.414,185.303,185.327,185.450,185.461,185.348,185.367
2025-09-15T00:00:00Z,185.325,185.342,185.190,185.219,185.367,185.386,185.229,185.265
2025-09-15T01:00:00Z,185.218,185.252,185.194,185.229,185.265,185.293,185.234,185.272
2025-09-15T02:00:00Z,185.223,185.250,185.114,185.124,185.267,185.291,185.155,185.164
2025-09-15T03:00:00Z,185.124,185.152,185.082,185.098,185.168,185.208,185.128,185.144
2025-09-15T04:00:00Z,185.100,185.128,185.029,185.096,185.144,185.171,185.069,185.141
2025-09-15T05:00:00Z,185.098,185.185,185.080,185.174,185.141,185.227,185.123,185.216
2025-09-15T06:00:00Z,185.179,185.184,185.073,185.133,185.220,185.226,185.112,185.170
2025-09-15T07:00:00Z,185.126,185.207,185.066,185.146,185.162,185.242,185.103,185.182
2025-09-15T08:00:00Z,185.150,185.203,185.088,185.140,185.185,185.241,185.128,185.176
2025-09-15T09:00:00Z,185.142,185.274,185.134,185.246,185.179,185.307,185.176,185.283
2025-09-15T10:00:00Z,185.235,185.404,185.191,185.389,185.271,185.441,185.230,185.422
2025-09-15T11:00:00Z,185.388,185.465,185.269,185.435,185.425,185.503,185.305,185.474
2025-09-15T12:00:00Z,185.434,185.474,185.244,185.275,185.474,185.513,185.280,185.312
2025-09-15T13:00:00Z,185.271,185.352,185.132,185.334,185.308,185.394,185.170,185.369
2025-09-15T14:00:00Z,185.331,185.493,185.301,185.466,185.368,185.527,185.340,185.504
2025-09-15T15:00:00Z,185.463,185.540,185.399,185.502,185.496,185.579,185.438,185.539
2025-09-15T16:00:00Z,185.505,185.532,185.385,185.397,185.544,185.571,185.422,185.429
2025-09-15T17:00:00Z,185.392,185.475,185.382,185.454,185.432,185.514,185.422,185.492
2025-09-15T18:00:00Z,185.460,185.496,185.411,185.492,185.496,185.534,185.453,185.527
2025-09-15T19:00:00Z,185.492,185.567,185.468,185.522,185.532,185.604,185.511,185.562
2025-09-15T20:00:00Z,185.528,185.544,185.410,185.444,185.568,185.613,185.493,185.563
2025-09-15T21:00:00Z,185.276,185.399,185.212,185.365,185.576,185.646,185.484,185.538
2025-09-15T22:00:00Z,185.365,185.456,185.340,185.438,185.537,185.553,185.458,185.498
2025-09-15T23:00:00Z,185.443,185.504,185.393,185.459,185.505,185.538,185.430,185.495
2025-09-16T00:00:00Z,185.457,185.575,185.426,185.567,185.498,185.620,185.466,185.612
2025-09-16T01:00:00Z,185.576,185.628,185.380,185.478,185.621,185.662,185.420,185.514
2025-09-16T02:00:00Z,185.479,185.481,185.270,185.355,185.514,185.521,185.314,185.399
2025-09-16T03:00:00Z,185.361,185.409,185.299,185.323,185.404,185.453,185.340,185.366
2025-09-16T04:00:00Z,185.327,185.336,185.156,185.205,185.369,185.377,185.197,185.250
2025-09-16T05:00:00Z,185.205,185.289,185.134,185.227,185.249,185.332,185.178,185.265
2025-09-16T06:00:00Z,185.225,185.356,185.158,185.332,185.265,185.393,185.194,185.369
2025-09-16T07:00:00Z,185.332,185.453,185.216,185.426,185.368,185.492,185.252,185.462
2025-09-16T08:00:00Z,185.426,185.561,185.402,185.530,185.458,185.599,185.437,185.566
2025-09-16T09:00:00Z,185.536,185.746,185.494,185.720,185.569,185.781,185.534,185.757
2025-09-16T10:00:00Z,185.728,185.858,185.675,185.849,185.764,185.894,185.719,185.889
2025-09-16T11:00:00Z,185.853,185.944,185.803,185.937,185.890,185.982,185.843,185.974
2025-09-16T12:00:00Z,185.939,185.993,185.746,185.981,185.977,186.019,185.838,186.014
2025-09-16T13:00:00Z,185.984,186.153,185.972,185.979,186.014,186.187,186.011,186.018
2025-09-16T14:00:00Z,185.978,186.096,185.947,186.021,186.018,186.135,185.985,186.057
2025-09-16T15:00:00Z,186.016,186.071,185.917,186.040,186.054,186.108,185.952,186.076
2025-09-16T16:00:00Z,186.040,186.166,185.997,186.115,186.077,186.208,186.037,186.153
2025-09-16T17:00:00Z,186.120,186.233,186.074,186.154,186.158,186.271,186.112,186.195
2025-09-16T18:00:00Z,186.148,186.211,186.051,186.127,186.186,186.249,186.091,186.167
2025-09-16T19:00:00Z,186.127,186.276,186.104,186.276,186.166,186.321,186.140,186.309
2025-09-16T20:00:00Z,186.276,186.365,186.231,186.284,186.307,186.461,186.272,186.428
2025-09-16T21:00:00Z,186.112,186.226,185.987,186.172,186.412,186.524,186.287,186.365
2025-09-16T22:00:00Z,186.169,186.324,186.150,186.290,186.341,186.412,186.308,186.346
2025-09-16T23:00:00Z,186.287,186.301,186.154,186.267,186.342,186.355,186.197,186.307
2025-09-17T00:00:00Z,186.262,186.292,186.027,186.257,186.304,186.329,186.077,186.292
2025-09-17T01:00:00Z,186.257,186.269,186.080,186.171,186.294,186.306,186.125,186.211
2025-09-17T02:00:00Z,186.178,186.287,186.169,186.232,186.218,186.326,186.211,186.274
2025-09-17T03:00:00Z,186.231,186.244,186.095,186.172,186.274,186.286,186.136,186.214
2025-09-17T04:00:00Z,186.169,186.182,186.053,186.066,186.210,186.222,186.097,186.113
2025-09-17T05:00:00Z,186.069,186.162,186.011,186.145,186.109,186.204,186.055,186.185
2025-09-17T06:00:00Z,186.165,186.178,186.047,186.154,186.203,186.216,186.085,186.191
2025-09-17T07:00:00Z,186.158,186.226,186.075,186.161,186.194,186.265,186.111,186.205
2025-09-17T08:00:00Z,186.162,186.216,186.041,186.088,186.205,186.252,186.076,186.132
2025-09-17T09:00:00Z,186.098,186.100,185.976,186.011,186.142,186.145,186.013,186.048
2025-09-17T10:00:00Z,186.007,186.010,185.809,185.882,186.043,186.047,185.847,185.919
2025-09-17T11:00:00Z,185.874,186.025,185.826,185.982,185.911,186.066,185.867,186.019
2025-09-17T12:00:00Z,185.979,186.059,185.906,186.003,186.014,186.098,185.949,186.038
2025-09-17T13:00:00Z,186.007,186.031,185.858,185.970,186.043,186.070,185.897,186.010
2025-09-17T14:00:00Z,185.977,186.062,185.880,185.975,186.013,186.102,185.917,186.011
2025-09-17T15:00:00Z,185.976,186.032,185.900,185.913,186.013,186.072,185.940,185.954
2025-09-17T16:00:00Z,185.918,185.935,185.858,185.863,185.959,185.971,185.896,185.903
2025-09-17T17:00:00Z,185.866,185.928,185.779,185.798,185.903,185.970,185.857,185.970
2025-09-17T18:00:00Z,185.782,186.195,185.576,186.028,185.954,186.242,185.685,186.067
2025-09-17T19:00:00Z,186.023,186.198,186.023,186.137,186.062,186.243,186.062,186.180
2025-09-17T20:00:00Z,186.137,186.336,186.109,186.294,186.182,186.434,186.152,186.384
2025-09-17T21:00:00Z,186.218,186.253,186.017,186.161,186.511,186.548,186.223,186.333
2025-09-17T22:00:00Z,186.172,186.326,186.098,186.167,186.346,186.413,186.176,186.221
2025-09-17T23:00:00Z,186.163,186.311,186.112,186.284,186.219,186.353,186.163,186.329
2025-09-18T00:00:00Z,186.287,186.333,186.198,186.270,186.329,186.375,186.231,186.312
2025-09-18T01:00:00Z,186.270,186.364,186.220,186.223,186.310,186.406,186.265,186.265
2025-09-18T02:00:00Z,186.222,186.278,186.135,186.143,186.265,186.317,186.179,186.186
2025-09-18T03:00:00Z,186.143,186.200,186.126,186.185,186.185,186.242,186.157,186.227
2025-09-18T04:00:00Z,186.185,186.271,186.137,186.159,186.224,186.312,186.175,186.197
2025-09-18T05:00:00Z,186.159,186.361,186.119,186.331,186.198,186.403,186.160,186.378
2025-09-18T06:00:00Z,186.335,186.436,186.247,186.271,186.378,186.477,186.289,186.309
2025-09-18T07:00:00Z,186.272,186.528,186.247,186.484,186.307,186.567,186.281,186.522
2025-09-18T08:00:00Z,186.484,186.887,186.462,186.812,186.523,186.925,186.499,186.853
2025-09-18T09:00:00Z,186.811,187.044,186.759,186.915,186.853,187.083,186.799,186.954
2025-09-18T10:00:00Z,186.912,186.946,186.786,186.847,186.954,186.990,186.819,186.891
2025-09-18T11:00:00Z,186.848,186.876,186.626,186.788,186.896,186.919,186.654,186.823
2025-09-18T12:00:00Z,186.791,186.835,186.636,186.811,186.831,186.953,186.659,186.851
2025-09-18T13:00:00Z,186.814,186.927,186.651,186.732,186.852,186.967,186.693,186.780
2025-09-18T14:00:00Z,186.734,186.951,186.716,186.778,186.781,186.990,186.756,186.816
2025-09-18T15:00:00Z,186.777,186.872,186.636,186.695,186.816,186.911,186.667,186.733
2025-09-18T16:00:00Z,186.696,186.745,186.576,186.604,186.735,186.781,186.604,186.642
2025-09-18T17:00:00Z,186.604,186.645,186.584,186.604,186.639,186.686,186.623,186.640
2025-09-18T18:00:00Z,186.601,186.652,186.559,186.637,186.640,186.693,186.591,186.678
2025-09-18T19:00:00Z,186.637,186.669,186.556,186.611,186.679,186.708,186.582,186.651
2025-09-18T20:00:00Z,186.615,186.730,186.602,186.687,186.659,186.816,186.645,186.781
2025-09-18T21:00:00Z,186.681,186.747,186.425,186.569,186.770,187.047,186.695,186.836
2025-09-18T22:00:00Z,186.580,186.704,186.477,186.646,186.787,186.870,186.598,186.701
2025-09-18T23:00:00Z,186.652,186.762,186.652,186.697,186.707,186.802,186.707,186.739
2025-09-19T00:00:00Z,186.696,186.794,186.637,186.780,186.737,186.836,186.680,186.816
2025-09-19T01:00:00Z,186.780,186.807,186.582,186.665,186.819,186.846,186.625,186.708
2025-09-19T02:00:00Z,186.663,186.675,186.534,186.572,186.708,186.722,186.576,186.621
2025-09-19T03:00:00Z,186.569,186.616,185.997,186.255,186.621,186.664,186.050,186.300
2025-09-19T04:00:00Z,186.254,186.260,185.748,186.033,186.297,186.308,185.793,186.075
2025-09-19T05:00:00Z,186.030,186.099,185.937,186.003,186.070,186.159,185.978,186.047
2025-09-19T06:00:00Z,185.994,186.364,185.847,186.172,186.037,186.410,185.885,186.212
2025-09-19T07:00:00Z,186.165,186.293,186.098,186.290,186.205,186.336,186.137,186.331
2025-09-19T08:00:00Z,186.293,186.294,185.914,185.927,186.335,186.339,185.955,185.968
2025-09-19T09:00:00Z,185.920,186.121,185.911,186.111,185.961,186.161,185.947,186.150
2025-09-19T10:00:00Z,186.105,186.163,186.054,186.063,186.144,186.210,186.094,186.101
2025-09-19T11:00:00Z,186.055,186.149,185.977,186.117,186.093,186.187,186.016,186.155
2025-09-19T12:00:00Z,186.115,186.175,185.958,186.147,186.155,186.212,185.999,186.185
2025-09-19T13:00:00Z,186.141,186.245,186.041,186.071,186.179,186.287,186.080,186.108
2025-09-19T14:00:00Z,186.065,186.153,185.966,186.018,186.103,186.192,185.996,186.056
2025-09-19T15:00:00Z,186.018,186.045,185.950,185.986,186.055,186.082,185.986,186.022
2025-09-19T16:00:00Z,185.987,186.075,185.944,186.039,186.024,186.112,185.984,186.079
2025-09-19T17:00:00Z,186.038,186.102,186.007,186.035,186.077,186.141,186.045,186.073
2025-09-19T18:00:00Z,186.031,186.036,185.960,186.015,186.069,186.075,185.998,186.053
2025-09-19T19:00:00Z,186.016,186.053,185.978,185.980,186.056,186.091,186.014,186.018
2025-09-19T20:00:00Z,185.978,186.009,185.874,185.944,186.018,186.098,185.990,186.088
2025-09-21T21:00:00Z,185.880,186.160,185.811,185.873,186.052,186.460,186.052,186.159
2025-09-21T22:00:00Z,185.875,185.973,185.807,185.936,186.159,186.159,185.949,185.979
2025-09-21T23:00:00Z,185.936,186.023,185.916,185.998,185.977,186.067,185.960,186.041
2025-09-22T00:00:00Z,185.999,186.037,185.886,186.000,186.043,186.079,185.926,186.043
2025-09-22T01:00:00Z,185.995,186.094,185.978,186.047,186.038,186.138,186.019,186.088
2025-09-22T02:00:00Z,186.048,186.168,186.031,186.112,186.088,186.209,186.072,186.158
2025-09-22T03:00:00Z,186.116,186.181,186.111,186.118,186.163,186.223,186.153,186.161
2025-09-22T04:00:00Z,186.117,186.131,186.026,186.039,186.161,186.175,186.067,186.082
2025-09-22T05:00:00Z,186.039,186.152,186.013,186.152,186.080,186.196,186.050,186.192
2025-09-22T06:00:00Z,186.155,186.167,185.994,186.073,186.193,186.208,186.030,186.112
2025-09-22T07:00:00Z,186.074,186.210,186.049,186.150,186.109,186.249,186.085,186.184
2025-09-22T08:00:00Z,186.149,186.229,186.092,186.170,186.184,186.265,186.125,186.216
2025-09-22T09:00:00Z,186.170,186.232,186.089,186.150,186.215,186.273,186.126,186.187
2025-09-22T10:00:00Z,186.152,186.386,186.150,186.273,186.190,186.424,186.184,186.312
2025-09-22T11:00:00Z,186.279,186.368,186.251,186.343,186.319,186.409,186.291,186.379
2025-09-22T12:00:00Z,186.343,186.446,186.294,186.405,186.381,186.481,186.331,186.441
