time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-04-19T07:00:00Z,112.186,112.384,112.178,112.354,112.209,112.403,112.199,112.374
2024-04-19T08:00:00Z,112.357,112.357,112.146,112.195,112.377,112.377,112.166,112.216
2024-04-19T09:00:00Z,112.198,112.32,112.188,112.282,112.219,112.344,112.208,112.306
2024-04-19T10:00:00Z,112.279,112.305,112.169,112.211,112.303,112.327,112.193,112.232
2024-04-19T11:00:00Z,112.211,112.319,112.2,112.316,112.233,112.34,112.223,112.336
2024-04-19T12:00:00Z,112.314,112.431,112.271,112.322,112.336,112.45,112.293,112.343
2024-04-19T13:00:00Z,112.322,112.461,112.279,112.415,112.342,112.482,112.299,112.434
2024-04-19T14:00:00Z,112.412,112.616,112.395,112.586,112.432,112.637,112.412,112.605
2024-04-19T15:00:00Z,112.585,112.619,112.389,112.44,112.603,112.638,112.408,112.459
2024-04-19T16:00:00Z,112.438,112.485,112.313,112.482,112.457,112.503,112.332,112.502
2024-04-19T17:00:00Z,112.483,112.544,112.44,112.515,112.502,112.565,112.459,112.536
2024-04-19T18:00:00Z,112.512,112.512,112.355,112.392,112.533,112.533,112.374,112.411
2024-04-19T19:00:00Z,112.394,112.44,112.384,112.43,112.413,112.46,112.403,112.451
2024-04-19T20:00:00Z,112.432,112.474,112.429,112.458,112.454,112.504,112.448,112.496
2024-04-21T21:00:00Z,112.35,112.456,112.27,112.327,112.6,112.602,112.389,112.454
2024-04-21T22:00:00Z,112.328,112.514,112.328,112.494,112.439,112.576,112.41,112.516
2024-04-21T23:00:00Z,112.492,112.554,112.447,112.542,112.513,112.574,112.469,112.562
2024-04-22T00:00:00Z,112.539,112.664,112.517,112.555,112.559,112.684,112.538,112.576
2024-04-22T01:00:00Z,112.557,112.707,112.541,112.692,112.576,112.729,112.562,112.713
2024-04-22T02:00:00Z,112.693,112.759,112.675,112.687,112.713,112.78,112.695,112.709
2024-04-22T03:00:00Z,112.684,112.724,112.652,112.678,112.707,112.745,112.672,112.7
2024-04-22T04:00:00Z,112.675,112.729,112.67,112.693,112.696,112.749,112.691,112.715
2024-04-22T05:00:00Z,112.691,112.703,112.646,112.699,112.712,112.726,112.666,112.719
2024-04-22T06:00:00Z,112.702,112.784,112.658,112.691,112.72,112.806,112.679,112.711
2024-04-22T07:00:00Z,112.691,112.708,112.53,112.587,112.71,112.728,112.549,112.606
2024-04-22T08:00:00Z,112.586,112.707,112.562,112.687,112.606,112.725,112.581,112.707
2024-04-22T09:00:00Z,112.685,112.786,112.685,112.77,112.705,112.808,112.705,112.792
2024-04-22T10:00:00Z,112.77,112.809,112.749,112.789,112.791,112.828,112.771,112.809
2024-04-22T11:00:00Z,112.79,112.831,112.753,112.819,112.809,112.85,112.773,112.838
2024-04-22T12:00:00Z,112.819,112.824,112.691,112.723,112.836,112.844,112.713,112.743
2024-04-22T13:00:00Z,112.721,112.733,112.538,112.678,112.74,112.752,112.562,112.699
2024-04-22T14:00:00Z,112.678,112.86,112.669,112.735,112.697,112.88,112.69,112.752
2024-04-22T15:00:00Z,112.733,112.801,112.672,112.78,112.752,112.821,112.692,112.799
2024-04-22T16:00:00Z,112.782,112.901,112.781,112.898,112.802,112.92,112.801,112.916
2024-04-22T17:00:00Z,112.898,113.007,112.896,113.005,112.917,113.028,112.915,113.026
2024-04-22T18:00:00Z,113.008,113.099,112.995,113.036,113.028,113.12,113.015,113.055
