time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2025-08-05T21:00:00Z,1.32933,1.32949,1.32880,1.32915,1.33002,1.33082,1.32957,1.33029
2025-08-05T22:00:00Z,1.32915,1.32980,1.32908,1.32962,1.33003,1.33003,1.32931,1.32983
2025-08-05T23:00:00Z,1.32963,1.33003,1.32947,1.32974,1.32982,1.33024,1.32967,1.32993
2025-08-06T00:00:00Z,1.32974,1.33053,1.32967,1.33000,1.32996,1.33072,1.32987,1.33020
2025-08-06T01:00:00Z,1.33000,1.33000,1.32938,1.32972,1.33019,1.33020,1.32959,1.32991
2025-08-06T02:00:00Z,1.32971,1.33038,1.32950,1.32998,1.32991,1.33060,1.32971,1.33018
2025-08-06T03:00:00Z,1.32999,1.33091,1.32998,1.33084,1.33018,1.33112,1.33018,1.33104
2025-08-06T04:00:00Z,1.33084,1.33133,1.33067,1.33109,1.33105,1.33152,1.33088,1.33126
2025-08-06T05:00:00Z,1.33107,1.33113,1.33015,1.33042,1.33126,1.33130,1.33034,1.33065
2025-08-06T06:00:00Z,1.33044,1.33083,1.32996,1.33009,1.33065,1.33102,1.33015,1.33027
2025-08-06T07:00:00Z,1.33010,1.33033,1.32893,1.33021,1.33027,1.33050,1.32910,1.33042
2025-08-06T08:00:00Z,1.33022,1.33024,1.32806,1.32830,1.33042,1.33043,1.32822,1.32850
2025-08-06T09:00:00Z,1.32830,1.33015,1.32828,1.32972,1.32849,1.33032,1.32846,1.32991
2025-08-06T10:00:00Z,1.32969,1.33231,1.32947,1.33165,1.32988,1.33248,1.32964,1.33182
2025-08-06T11:00:00Z,1.33164,1.33294,1.33108,1.33169,1.33182,1.33312,1.33125,1.33188
2025-08-06T12:00:00Z,1.33169,1.33201,1.33072,1.33163,1.33186,1.33220,1.33089,1.33182
2025-08-06T13:00:00Z,1.33163,1.33285,1.33137,1.33249,1.33181,1.33304,1.33157,1.33268
2025-08-06T14:00:00Z,1.33249,1.33313,1.33120,1.33298,1.33270,1.33334,1.33140,1.33315
2025-08-06T15:00:00Z,1.33298,1.33577,1.33271,1.33574,1.33314,1.33598,1.33290,1.33594
2025-08-06T16:00:00Z,1.33574,1.33614,1.33414,1.33462,1.33595,1.33634,1.33431,1.33481
2025-08-06T17:00:00Z,1.33462,1.33594,1.33443,1.33548,1.33480,1.33614,1.33463,1.33567
2025-08-06T18:00:00Z,1.33548,1.33676,1.33537,1.33621,1.33568,1.33694,1.33555,1.33641
2025-08-06T19:00:00Z,1.33622,1.33642,1.33533,1.33563,1.33641,1.33660,1.33554,1.33582
2025-08-06T20:00:00Z,1.33562,1.33594,1.33487,1.33565,1.33582,1.33613,1.33508,1.33590
2025-08-06T21:00:00Z,1.33407,1.33567,1.33396,1.33502,1.33607,1.33711,1.33574,1.33655
2025-08-06T22:00:00Z,1.33502,1.33599,1.33467,1.33572,1.33652,1.33660,1.33572,1.33594
2025-08-06T23:00:00Z,1.33573,1.33594,1.33545,1.33566,1.33594,1.33617,1.33567,1.33585
2025-08-07T00:00:00Z,1.33568,1.33575,1.33455,1.33472,1.33585,1.33594,1.33473,1.33490
2025-08-07T01:00:00Z,1.33471,1.33591,1.33450,1.33537,1.33491,1.33610,1.33467,1.33559
2025-08-07T02:00:00Z,1.33538,1.33595,1.33487,1.33512,1.33559,1.33615,1.33509,1.33533
2025-08-07T03:00:00Z,1.33511,1.33601,1.33476,1.33590,1.33533,1.33621,1.33497,1.33610
2025-08-07T04:00:00Z,1.33590,1.33681,1.33571,1.33676,1.33609,1.33699,1.33592,1.33694
2025-08-07T05:00:00Z,1.33676,1.33705,1.33624,1.33693,1.33695,1.33722,1.33643,1.33714
2025-08-07T06:00:00Z,1.33698,1.33762,1.33653,1.33736,1.33716,1.33780,1.33672,1.33754
2025-08-07T07:00:00Z,1.33734,1.33790,1.33669,1.33734,1.33754,1.33808,1.33688,1.33754
2025-08-07T08:00:00Z,1.33732,1.33793,1.33623,1.33683,1.33751,1.33811,1.33642,1.33702
2025-08-07T09:00:00Z,1.33685,1.33718,1.33639,1.33674,1.33702,1.33737,1.33658,1.33693
2025-08-07T10:00:00Z,1.33674,1.33788,1.33643,1.33780,1.33694,1.33810,1.33661,1.33798
2025-08-07T11:00:00Z,1.33779,1.34313,1.33735,1.34119,1.33795,1.34335,1.33762,1.34138
2025-08-07T12:00:00Z,1.34119,1.34358,1.34112,1.34201,1.34139,1.34377,1.34131,1.34219
2025-08-07T13:00:00Z,1.34201,1.34305,1.34137,1.34227,1.34218,1.34324,1.34155,1.34248
2025-08-07T14:00:00Z,1.34228,1.34255,1.33947,1.34030,1.34244,1.34274,1.33967,1.34049
2025-08-07T15:00:00Z,1.34030,1.34336,1.33897,1.34301,1.34048,1.34355,1.33915,1.34321
2025-08-07T16:00:00Z,1.34301,1.34324,1.34232,1.34290,1.34322,1.34342,1.34252,1.34308
2025-08-07T17:00:00Z,1.34292,1.34320,1.34181,1.34194,1.34310,1.34338,1.34200,1.34212
2025-08-07T18:00:00Z,1.34194,1.34236,1.34028,1.34093,1.34213,1.34253,1.34044,1.34109
2025-08-07T19:00:00Z,1.34094,1.34436,1.34064,1.34423,1.34109,1.34452,1.34083,1.34441
2025-08-07T20:00:00Z,1.34424,1.34474,1.34394,1.34413,1.34441,1.34493,1.34412,1.34457
2025-08-07T21:00:00Z,1.34390,1.34407,1.34350,1.34368,1.34454,1.34489,1.34387,1.34446
2025-08-07T22:00:00Z,1.34369,1.34489,1.34369,1.34473,1.34443,1.34510,1.34408,1.34495
2025-08-07T23:00:00Z,1.34475,1.34515,1.34453,1.34504,1.34498,1.34536,1.34477,1.34525
2025-08-08T00:00:00Z,1.34504,1.34525,1.34426,1.34471,1.34524,1.34545,1.34445,1.34490
2025-08-08T01:00:00Z,1.34471,1.34498,1.34334,1.34363,1.34492,1.34519,1.34354,1.34382
