time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-09-11T09:00:00Z,141.527,141.572,141.281,141.562,141.544,141.587,141.301,141.580
2024-09-11T10:00:00Z,141.565,141.688,141.483,141.573,141.580,141.702,141.499,141.589
2024-09-11T11:00:00Z,141.576,141.816,141.499,141.682,141.594,141.834,141.515,141.698
2024-09-11T12:00:00Z,141.683,142.541,141.682,142.284,141.701,142.558,141.700,142.300
2024-09-11T13:00:00Z,142.289,142.489,141.774,141.808,142.309,142.506,141.791,141.822
2024-09-11T14:00:00Z,141.805,141.945,141.241,141.421,141.821,141.962,141.256,141.436
2024-09-11T15:00:00Z,141.422,141.815,141.374,141.720,141.438,141.832,141.388,141.735
2024-09-11T16:00:00Z,141.715,142.028,141.715,141.941,141.731,142.045,141.731,141.959
2024-09-11T17:00:00Z,141.941,142.315,141.889,142.197,141.957,142.334,141.906,142.215
2024-09-11T18:00:00Z,142.198,142.249,142.089,142.196,142.215,142.264,142.103,142.208
2024-09-11T19:00:00Z,142.196,142.406,142.186,142.367,142.210,142.423,142.201,142.385
2024-09-11T20:00:00Z,142.367,142.452,142.346,142.352,142.384,142.469,142.367,142.371
2024-09-11T21:00:00Z,142.285,142.318,142.247,142.272,142.379,142.383,142.285,142.317
2024-09-11T22:00:00Z,142.270,142.467,142.220,142.450,142.321,142.483,142.238,142.471
2024-09-11T23:00:00Z,142.449,142.671,142.435,142.628,142.468,142.686,142.454,142.651
2024-09-12T00:00:00Z,142.632,142.943,142.601,142.675,142.654,142.963,142.620,142.696
2024-09-12T01:00:00Z,142.679,142.702,142.248,142.539,142.698,142.720,142.268,142.554
2024-09-12T02:00:00Z,142.533,142.628,142.337,142.527,142.549,142.645,142.355,142.539
2024-09-12T03:00:00Z,142.527,142.605,142.345,142.586,142.540,142.618,142.360,142.605
2024-09-12T04:00:00Z,142.586,142.837,142.571,142.778,142.607,142.856,142.590,142.795
2024-09-12T05:00:00Z,142.776,142.908,142.607,142.826,142.795,142.926,142.622,142.844
2024-09-12T06:00:00Z,142.826,142.833,142.460,142.568,142.842,142.851,142.477,142.586
2024-09-12T07:00:00Z,142.571,143.036,142.543,142.757,142.589,143.054,142.561,142.776
2024-09-12T08:00:00Z,142.757,142.757,142.527,142.575,142.775,142.776,142.544,142.590
2024-09-12T09:00:00Z,142.578,142.705,142.514,142.672,142.594,142.721,142.530,142.686
2024-09-12T10:00:00Z,142.671,142.770,142.581,142.614,142.686,142.788,142.599,142.631
2024-09-12T11:00:00Z,142.615,142.637,142.363,142.559,142.631,142.653,142.380,142.576
2024-09-12T12:00:00Z,142.560,142.620,141.953,142.092,142.576,142.638,141.972,142.110
2024-09-12T13:00:00Z,142.090,142.433,141.900,142.001,142.107,142.445,141.918,142.021
2024-09-12T14:00:00Z,142.006,142.660,141.999,142.476,142.023,142.674,142.016,142.491
2024-09-12T15:00:00Z,142.475,142.551,142.189,142.235,142.489,142.570,142.204,142.254
2024-09-12T16:00:00Z,142.233,142.648,142.204,142.512,142.249,142.667,142.219,142.524
2024-09-12T17:00:00Z,142.511,142.561,142.231,142.265,142.523,142.578,142.251,142.284
2024-09-12T18:00:00Z,142.265,142.366,141.906,142.018,142.283,142.380,141.918,142.035
2024-09-12T19:00:00Z,142.018,142.085,141.743,141.874,142.036,142.105,141.759,141.894
2024-09-12T20:00:00Z,141.876,141.921,141.718,141.801,141.889,141.938,141.737,141.833
2024-09-12T21:00:00Z,141.784,141.827,141.778,141.823,141.884,141.912,141.846,141.852
2024-09-12T22:00:00Z,141.820,141.866,141.688,141.835,141.853,141.891,141.707,141.853
2024-09-12T23:00:00Z,141.834,141.835,141.421,141.503,141.851,141.853,141.435,141.525
2024-09-13T00:00:00Z,141.505,141.555,141.152,141.190,141.526,141.571,141.169,141.207
2024-09-13T01:00:00Z,141.189,141.287,140.998,141.218,141.208,141.304,141.011,141.236
2024-09-13T02:00:00Z,141.220,141.283,140.770,141.033,141.238,141.302,140.787,141.051
2024-09-13T03:00:00Z,141.035,141.126,140.807,140.968,141.052,141.144,140.828,140.990
2024-09-13T04:00:00Z,140.969,141.016,140.637,140.952,140.990,141.034,140.656,140.970
2024-09-13T05:00:00Z,140.951,141.169,140.736,140.858,140.970,141.186,140.756,140.874
2024-09-13T06:00:00Z,140.862,141.166,140.825,141.082,140.878,141.184,140.840,141.101
2024-09-13T07:00:00Z,141.081,141.404,140.814,140.906,141.096,141.423,140.828,140.922
2024-09-13T08:00:00Z,140.906,140.965,140.403,140.692,140.921,140.982,140.419,140.709
2024-09-13T09:00:00Z,140.691,140.727,140.357,140.570,140.707,140.746,140.371,140.585
2024-09-13T10:00:00Z,140.569,140.709,140.358,140.689,140.585,140.728,140.375,140.708
2024-09-13T11:00:00Z,140.689,140.970,140.593,140.829,140.707,140.989,140.608,140.847
2024-09-13T12:00:00Z,140.826,141.011,140.692,140.722,140.846,141.030,140.710,140.741
2024-09-13T13:00:00Z,140.720,140.725,140.277,140.344,140.740,140.740,140.292,140.381
2024-09-13T14:00:00Z,140.349,140.764,140.275,140.636,140.381,140.784,140.295,140.649
2024-09-13T15:00:00Z,140.636,140.669,140.335,140.656,140.648,140.687,140.348,140.676
2024-09-13T16:00:00Z,140.655,140.936,140.582,140.805,140.676,140.951,140.599,140.823
2024-09-13T17:00:00Z,140.805,140.957,140.764,140.903,140.822,140.974,140.784,140.920
2024-09-13T18:00:00Z,140.903,141.002,140.832,140.927,140.921,141.020,140.849,140.941
2024-09-13T19:00:00Z,140.923,140.960,140.877,140.924,140.938,140.977,140.897,140.939
2024-09-13T20:00:00Z,140.925,140.934,140.769,140.794,140.938,140.953,140.836,140.849
2024-09-15T21:00:00Z,140.755,140.892,140.638,140.737,140.855,140.977,140.723,140.837
2024-09-15T22:00:00Z,140.715,140.771,140.447,140.687,140.815,140.835,140.466,140.709
2024-09-15T23:00:00Z,140.681,140.893,140.681,140.839,140.701,140.912,140.701,140.859
2024-09-16T00:00:00Z,140.840,140.842,140.415,140.520,140.859,140.862,140.431,140.538
2024-09-16T01:00:00Z,140.516,140.580,140.438,140.536,140.537,140.596,140.456,140.553
2024-09-16T02:00:00Z,140.537,140.554,140.468,140.526,140.553,140.574,140.486,140.546
2024-09-16T03:00:00Z,140.527,140.535,140.042,140.113,140.545,140.555,140.059,140.136
2024-09-16T04:00:00Z,140.112,140.294,139.942,140.212,140.136,140.313,139.960,140.229
2024-09-16T05:00:00Z,140.209,140.282,140.059,140.186,140.228,140.301,140.078,140.207
2024-09-16T06:00:00Z,140.184,140.226,139.714,139.845,140.205,140.244,139.732,139.861
2024-09-16T07:00:00Z,139.849,139.927,139.570,139.868,139.866,139.944,139.588,139.885
2024-09-16T08:00:00Z,139.868,139.940,139.726,139.847,139.886,139.957,139.742,139.860
2024-09-16T09:00:00Z,139.843,140.270,139.821,140.199,139.859,140.284,139.837,140.219
2024-09-16T10:00:00Z,140.198,140.226,140.016,140.120,140.216,140.243,140.033,140.135
2024-09-16T11:00:00Z,140.118,140.161,139.869,139.880,140.134,140.178,139.887,139.896
2024-09-16T12:00:00Z,139.877,140.440,139.746,140.233,139.894,140.456,139.763,140.249
2024-09-16T13:00:00Z,140.233,140.475,140.203,140.451,140.247,140.489,140.222,140.470
