time,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
2024-08-07T10:00:00Z,161.046,161.09,160.56,160.698,161.074,161.119,160.586,160.719
2024-08-07T11:00:00Z,160.697,161.064,160.556,160.785,160.719,161.091,160.582,160.806
2024-08-07T12:00:00Z,160.798,160.819,160.356,160.533,160.823,160.844,160.384,160.56
2024-08-07T13:00:00Z,160.533,160.815,160.418,160.736,160.559,160.838,160.441,160.761
2024-08-07T14:00:00Z,160.735,161.116,160.194,160.984,160.762,161.138,160.218,161.008
2024-08-07T15:00:00Z,160.986,161.433,160.914,161.038,161.008,161.463,160.938,161.062
2024-08-07T16:00:00Z,161.043,161.135,160.614,160.746,161.064,161.162,160.635,160.769
2024-08-07T17:00:00Z,160.747,160.993,160.508,160.585,160.768,161.014,160.53,160.612
2024-08-07T18:00:00Z,160.585,160.585,160.186,160.38,160.613,160.613,160.216,160.407
2024-08-07T19:00:00Z,160.374,160.786,160.352,160.398,160.4,160.807,160.373,160.424
2024-08-07T20:00:00Z,160.402,160.46,160.213,160.227,160.431,160.48,160.275,160.306
2024-08-07T21:00:00Z,160.126,160.286,160.111,160.255,160.276,160.37,160.22,160.36
2024-08-07T22:00:00Z,160.249,160.326,159.86,160.103,160.352,160.385,159.899,160.132
2024-08-07T23:00:00Z,160.098,160.128,159.158,159.846,160.124,160.155,159.175,159.872
2024-08-08T00:00:00Z,159.858,160.122,158.945,159.547,159.883,160.143,158.973,159.579
2024-08-08T01:00:00Z,159.555,160.199,159.492,159.945,159.581,160.228,159.522,159.978
2024-08-08T02:00:00Z,159.946,160.511,159.933,160.282,159.978,160.538,159.96,160.309
2024-08-08T03:00:00Z,160.282,160.409,159.991,160.069,160.31,160.427,160.013,160.093
2024-08-08T04:00:00Z,160.069,160.091,159.525,159.75,160.095,160.113,159.55,159.78
2024-08-08T05:00:00Z,159.751,160.041,159.579,159.626,159.783,160.07,159.606,159.65
2024-08-08T06:00:00Z,159.636,160.093,159.531,159.979,159.662,160.12,159.558,160.002
2024-08-08T07:00:00Z,159.978,160.022,159.243,159.58,160.003,160.05,159.265,159.604
